data_geracao;data_alvo;cidade;dias_a_frente;temp_min_prev;temp_max_prev;temp_media_prev;precipitacao_mm_prev;neve_cm_prev;neve_prev;granizo_prev;tempestade_prev;geada_prev
2026-07-23;2026-07-30;Chapeco;7;15.7;22.4;18.0;0.4;0;0;0;0;0
2026-07-24;2026-07-25;Sao Jose;1;11.4;22.2;15.6;0.3;0;0;0;0;0
2026-07-24;2026-07-26;Sao Jose;2;11.7;22.7;16.2;0.0;0;0;0;0;0
2026-07-24;2026-07-27;Sao Jose;3;13.8;23.7;17.8;9.0;0;0;0;0;0
2026-07-24;2026-07-28;Sao Jose;4;14.7;24.4;18.6;0.0;0;0;0;0;0
2026-07-24;2026-07-29;Sao Jose;5;15.4;28.1;20.1;1.2;0;0;0;0;0
2026-07-24;2026-07-30;Sao Jose;6;15.4;18.3;17.3;0.6;0;0;0;0;0
2026-07-24;2026-07-31;Sao Jose;7;15.2;18.8;16.8;1.4;0;0;0;0;0
2026-07-24;2026-07-25;Lages;1;9.7;20.2;13.2;0.0;0;0;0;0;0
2026-07-24;2026-07-26;Lages;2;9.8;22.1;15.0;0.2;0;0;0;0;0
2026-07-24;2026-07-27;Lages;3;11.5;23.1;15.6;5.0;0;0;0;1;0
2026-07-24;2026-07-28;Lages;4;13.5;27.2;18.6;0.0;0;0;0;0;0
2026-07-24;2026-07-29;Lages;5;15.0;19.5;16.9;4.8;0;0;0;0;0
2026-07-24;2026-07-30;Lages;6;12.6;20.9;15.8;0.6;0;0;0;0;0
2026-07-24;2026-07-31;Lages;7;11.6;14.3;12.6;1.8;0;0;0;0;0
2026-07-24;2026-07-25;Chapeco;1;12.5;22.7;17.0;0.0;0;0;0;0;0
2026-07-24;2026-07-26;Chapeco;2;14.5;22.0;17.5;3.4;0;0;0;0;0
2026-07-24;2026-07-27;Chapeco;3;15.4;25.3;19.8;0.0;0;0;0;0;0
2026-07-24;2026-07-28;Chapeco;4;19.1;27.9;22.6;0.0;0;0;0;0;0
2026-07-24;2026-07-29;Chapeco;5;16.4;22.5;18.7;18.2;0;0;0;1;0
2026-07-24;2026-07-30;Chapeco;6;14.9;23.7;18.3;0.4;0;0;0;0;0
2026-07-24;2026-07-31;Chapeco;7;15.7;23.6;19.4;3.0;0;0;0;0;0
2026-07-25;2026-07-26;Sao Jose;1;12.5;22.1;16.1;0.0;0;0;0;0;0
2026-07-25;2026-07-27;Sao Jose;2;14.4;24.9;18.1;0.0;0;0;0;0;0
2026-07-25;2026-07-28;Sao Jose;3;15.5;25.3;19.6;0.0;0;0;0;0;0
2026-07-25;2026-07-29;Sao Jose;4;15.9;24.7;19.8;2.1;0;0;0;0;0
2026-07-25;2026-07-30;Sao Jose;5;15.0;21.3;17.9;0.0;0;0;0;0;0
2026-07-25;2026-07-31;Sao Jose;6;15.9;20.8;17.9;0.2;0;0;0;0;0
2026-07-25;2026-08-01;Sao Jose;7;17.3;21.6;19.2;0.4;0;0;0;0;0
2026-07-25;2026-07-26;Lages;1;10.9;20.7;14.8;1.4;0;0;0;0;0
2026-07-25;2026-07-27;Lages;2;11.6;23.3;16.3;0.0;0;0;0;0;0
2026-07-25;2026-07-28;Lages;3;14.4;26.4;18.4;1.2;0;0;0;1;0
2026-07-25;2026-07-29;Lages;4;14.6;17.2;16.0;25.2;0;0;0;0;0
2026-07-25;2026-07-30;Lages;5;10.9;21.0;15.2;0.0;0;0;0;0;0
2026-07-25;2026-07-31;Lages;6;12.3;16.7;13.8;0.0;0;0;0;0;0
2026-07-25;2026-08-01;Lages;7;12.2;21.4;15.5;0.0;0;0;0;0;0
2026-07-25;2026-07-26;Chapeco;1;15.1;22.2;18.0;1.9;0;0;0;0;0
2026-07-25;2026-07-27;Chapeco;2;16.2;25.6;20.5;0.0;0;0;0;0;0
2026-07-25;2026-07-28;Chapeco;3;18.2;27.6;21.6;1.3;0;0;0;0;0
2026-07-25;2026-07-29;Chapeco;4;16.9;21.4;18.5;24.8;0;0;0;1;0
2026-07-25;2026-07-30;Chapeco;5;15.2;21.6;17.7;1.0;0;0;0;0;0
2026-07-25;2026-07-31;Chapeco;6;13.9;25.3;18.6;1.8;0;0;0;0;0
2026-07-25;2026-08-01;Chapeco;7;17.6;27.4;21.8;0.4;0;0;0;0;0
2026-07-26;2026-07-27;Sao Jose;1;14.5;24.1;18.1;1.8;0;0;0;0;0
2026-07-26;2026-07-28;Sao Jose;2;15.1;24.6;19.1;2.0;0;0;0;0;0
2026-07-26;2026-07-29;Sao Jose;3;15.8;24.7;19.3;4.7;0;0;0;0;0
2026-07-26;2026-07-30;Sao Jose;4;13.5;20.1;16.8;0.0;0;0;0;0;0
2026-07-26;2026-07-31;Sao Jose;5;14.9;19.9;17.5;0.6;0;0;0;0;0
2026-07-26;2026-08-01;Sao Jose;6;16.5;22.1;19.4;0.6;0;0;0;0;0
2026-07-26;2026-08-02;Sao Jose;7;15.5;24.2;19.1;0.0;0;0;0;0;0
2026-07-26;2026-07-27;Lages;1;13.3;22.9;17.4;0.0;0;0;0;0;0
2026-07-26;2026-07-28;Lages;2;14.6;26.3;18.3;3.6;0;0;0;0;0
2026-07-26;2026-07-29;Lages;3;11.8;21.1;15.8;12.7;0;0;0;1;0
2026-07-26;2026-07-30;Lages;4;10.5;19.8;14.0;0.0;0;0;0;0;0
2026-07-26;2026-07-31;Lages;5;11.2;16.5;13.3;0.0;0;0;0;0;0
2026-07-26;2026-08-01;Lages;6;12.4;23.4;16.4;0.0;0;0;0;0;0
2026-07-26;2026-08-02;Lages;7;14.0;25.0;17.8;1.2;0;0;0;0;0
2026-07-26;2026-07-27;Chapeco;1;16.0;25.8;20.3;0.0;0;0;0;0;0
2026-07-26;2026-07-28;Chapeco;2;17.4;27.4;20.6;7.6;0;0;0;1;0
2026-07-26;2026-07-29;Chapeco;3;15.0;22.8;18.6;33.3;0;0;0;1;0
2026-07-26;2026-07-30;Chapeco;4;13.3;21.6;16.3;0.0;0;0;0;0;0
2026-07-26;2026-07-31;Chapeco;5;13.5;25.9;19.6;0.3;0;0;0;0;0
2026-07-26;2026-08-01;Chapeco;6;19.6;27.3;22.5;0.0;0;0;0;0;0
2026-07-26;2026-08-02;Chapeco;7;18.6;23.6;21.0;0.8;0;0;0;0;0
2026-07-27;2026-07-28;Sao Jose;1;15.3;25.2;19.5;0.6;0;0;0;0;0
2026-07-27;2026-07-29;Sao Jose;2;15.6;26.9;19.3;2.9;0;0;0;0;0
2026-07-27;2026-07-30;Sao Jose;3;14.8;20.0;17.1;0.0;0;0;0;0;0
2026-07-27;2026-07-31;Sao Jose;4;15.7;21.1;18.2;0.3;0;0;0;0;0
2026-07-27;2026-08-01;Sao Jose;5;16.8;21.9;19.1;0.0;0;0;0;0;0
2026-07-27;2026-08-02;Sao Jose;6;15.6;22.5;19.2;1.8;0;0;0;0;0
2026-07-27;2026-08-03;Sao Jose;7;16.7;26.1;20.3;0.0;0;0;0;0;0
2026-07-27;2026-07-28;Lages;1;13.3;26.3;17.4;2.0;0;0;0;0;0
2026-07-27;2026-07-29;Lages;2;13.4;21.8;16.7;15.0;0;0;0;0;0
2026-07-27;2026-07-30;Lages;3;10.9;18.6;14.3;0.0;0;0;0;0;0
2026-07-27;2026-07-31;Lages;4;12.0;19.2;14.4;0.0;0;0;0;0;0
2026-07-27;2026-08-01;Lages;5;12.5;22.5;16.1;0.2;0;0;0;0;0
2026-07-27;2026-08-02;Lages;6;13.7;22.8;17.1;1.9;0;0;0;0;0
2026-07-27;2026-08-03;Lages;7;13.6;21.4;16.7;3.2;0;0;0;0;0
2026-07-27;2026-07-28;Chapeco;1;15.8;27.2;21.1;0.2;0;0;0;0;0
2026-07-27;2026-07-29;Chapeco;2;16.4;23.4;19.3;21.4;0;0;0;1;0
2026-07-27;2026-07-30;Chapeco;3;14.6;26.4;19.5;0.0;0;0;0;0;0
2026-07-27;2026-07-31;Chapeco;4;14.8;27.3;20.8;0.0;0;0;0;0;0
2026-07-27;2026-08-01;Chapeco;5;16.2;27.0;21.2;6.8;0;0;0;0;0
2026-07-27;2026-08-02;Chapeco;6;16.6;25.0;19.8;3.7;0;0;0;0;0
2026-07-27;2026-08-03;Chapeco;7;17.2;22.5;19.5;0.0;0;0;0;0;0
2026-07-28;2026-07-29;Sao Jose;1;16.2;25.6;19.6;11.7;0;0;0;0;0
2026-07-28;2026-07-30;Sao Jose;2;11.5;22.0;16.2;0.0;0;0;0;0;0
2026-07-28;2026-07-31;Sao Jose;3;15.1;21.4;18.0;0.1;0;0;0;0;0
2026-07-28;2026-08-01;Sao Jose;4;15.8;22.1;19.0;0.3;0;0;0;0;0
2026-07-28;2026-08-02;Sao Jose;5;14.6;23.5;18.1;0.0;0;0;0;0;0
2026-07-28;2026-08-03;Sao Jose;6;15.8;25.1;19.7;1.2;0;0;0;0;0
2026-07-28;2026-08-04;Sao Jose;7;16.1;23.2;18.8;2.6;0;0;0;0;0
2026-07-28;2026-07-29;Lages;1;12.0;21.6;16.4;13.5;0;0;0;0;0
2026-07-28;2026-07-30;Lages;2;10.9;19.1;14.3;0.0;0;0;0;0;0
2026-07-28;2026-07-31;Lages;3;10.9;19.3;13.9;0.0;0;0;0;0;0
2026-07-28;2026-08-01;Lages;4;12.1;23.3;16.0;0.0;0;0;0;0;0
2026-07-28;2026-08-02;Lages;5;13.5;22.0;17.0;0.3;0;0;0;0;0
2026-07-28;2026-08-03;Lages;6;13.9;24.3;17.6;5.4;0;0;0;0;0
2026-07-28;2026-08-04;Lages;7;13.4;20.6;15.8;3.4;0;0;0;0;0
2026-07-28;2026-07-29;Chapeco;1;16.5;24.0;19.3;21.4;0;0;0;1;0
2026-07-28;2026-07-30;Chapeco;2;13.1;25.6;18.8;0.0;0;0;0;0;0
2026-07-28;2026-07-31;Chapeco;3;13.5;26.9;20.2;0.0;0;0;0;0;0
2026-07-28;2026-08-01;Chapeco;4;17.2;26.6;21.3;1.8;0;0;0;0;0
2026-07-28;2026-08-02;Chapeco;5;16.6;24.5;19.8;3.3;0;0;0;0;0
2026-07-28;2026-08-03;Chapeco;6;17.5;25.7;20.7;2.4;0;0;0;0;0
2026-07-28;2026-08-04;Chapeco;7;16.1;23.8;19.5;1.2;0;0;0;0;0
2026-07-29;2026-07-30;Sao Jose;1;14.5;21.5;17.4;0.0;0;0;0;0;0
2026-07-29;2026-07-31;Sao Jose;2;16.1;21.6;18.2;0.0;0;0;0;0;0
2026-07-29;2026-08-01;Sao Jose;3;17.4;22.4;19.4;0.3;0;0;0;0;0
2026-07-29;2026-08-02;Sao Jose;4;15.3;23.9;18.7;0.0;0;0;0;0;0
2026-07-29;2026-08-03;Sao Jose;5;14.9;24.8;18.9;0.0;0;0;0;0;0
2026-07-29;2026-08-04;Sao Jose;6;17.3;22.3;19.4;3.0;0;0;0;0;0
2026-07-29;2026-08-05;Sao Jose;7;17.0;22.6;18.8;1.8;0;0;0;0;0
2026-07-29;2026-07-30;Lages;1;10.7;20.5;15.2;0.0;0;0;0;0;0
2026-07-29;2026-07-31;Lages;2;10.8;19.1;13.8;0.0;0;0;0;0;0
2026-07-29;2026-08-01;Lages;3;11.9;22.7;16.0;0.0;0;0;0;0;0
2026-07-29;2026-08-02;Lages;4;13.4;22.8;17.4;0.0;0;0;0;0;0
2026-07-29;2026-08-03;Lages;5;13.8;21.7;17.0;1.2;0;0;0;0;0
2026-07-29;2026-08-04;Lages;6;13.6;20.5;16.3;3.0;0;0;0;0;0
2026-07-29;2026-08-05;Lages;7;13.1;21.6;16.2;4.2;0;0;0;0;0
2026-07-29;2026-07-30;Chapeco;1;13.7;26.1;18.6;0.0;0;0;0;0;0
2026-07-29;2026-07-31;Chapeco;2;13.1;26.8;19.5;0.0;0;0;0;0;0
2026-07-29;2026-08-01;Chapeco;3;17.5;26.9;21.5;4.4;0;0;0;0;0
2026-07-29;2026-08-02;Chapeco;4;17.1;25.3;20.3;2.2;0;0;0;0;0
2026-07-29;2026-08-03;Chapeco;5;17.6;23.4;20.0;10.3;0;0;0;0;0
2026-07-29;2026-08-04;Chapeco;6;15.4;20.7;18.3;9.5;0;0;0;0;0
2026-07-29;2026-08-05;Chapeco;7;15.0;19.9;17.3;6.0;0;0;0;0;0
2026-07-30;2026-07-31;Sao Jose;1;13.9;22.0;17.5;0.3;0;0;0;0;0
2026-07-30;2026-08-01;Sao Jose;2;17.1;22.5;19.1;0.3;0;0;0;0;0
2026-07-30;2026-08-02;Sao Jose;3;14.4;23.6;18.3;0.0;0;0;0;0;0
2026-07-30;2026-08-03;Sao Jose;4;15.9;23.4;18.5;0.0;0;0;0;0;0
2026-07-30;2026-08-04;Sao Jose;5;15.8;24.7;19.4;1.7;0;0;0;0;0
2026-07-30;2026-08-05;Sao Jose;6;16.2;21.9;18.8;1.5;0;0;0;0;0
2026-07-30;2026-08-06;Sao Jose;7;16.0;23.8;19.6;2.8;0;0;0;0;0
2026-07-30;2026-07-31;Lages;1;10.7;19.3;13.9;0.0;0;0;0;0;0
2026-07-30;2026-08-01;Lages;2;11.4;21.9;15.3;0.0;0;0;0;0;0
2026-07-30;2026-08-02;Lages;3;12.0;23.6;17.0;0.0;0;0;0;0;0
2026-07-30;2026-08-03;Lages;4;13.7;23.8;17.1;0.6;0;0;0;0;0
2026-07-30;2026-08-04;Lages;5;10.9;22.3;15.8;0.9;0;0;0;0;0
2026-07-30;2026-08-05;Lages;6;13.8;22.2;16.7;2.6;0;0;0;0;0
2026-07-30;2026-08-06;Lages;7;8.6;17.2;14.1;13.6;0;0;0;0;0
2026-07-30;2026-07-31;Chapeco;1;13.6;27.1;20.3;0.0;0;0;0;0;0
2026-07-30;2026-08-01;Chapeco;2;17.2;26.6;21.3;1.0;0;0;0;0;0
2026-07-30;2026-08-02;Chapeco;3;15.5;25.5;19.9;0.1;0;0;0;0;0
2026-07-30;2026-08-03;Chapeco;4;17.9;24.7;20.6;0.0;0;0;0;0;0
2026-07-30;2026-08-04;Chapeco;5;16.2;23.6;19.0;0.0;0;0;0;0;0
2026-07-30;2026-08-05;Chapeco;6;14.7;19.1;17.5;8.6;0;0;0;0;0
2026-07-30;2026-08-06;Chapeco;7;8.2;21.1;16.6;23.8;0;0;0;1;0
2026-07-31;2026-08-01;Sao Jose;1;17.1;23.0;19.2;0.5;0;0;0;0;0
2026-07-31;2026-08-02;Sao Jose;2;14.7;23.0;18.2;0.0;0;0;0;0;0
2026-07-31;2026-08-03;Sao Jose;3;15.7;23.3;18.6;0.0;0;0;0;0;0
2026-07-31;2026-08-04;Sao Jose;4;15.4;25.7;19.6;0.0;0;0;0;0;0
2026-07-31;2026-08-05;Sao Jose;5;15.2;22.1;18.3;0.0;0;0;0;0;0
2026-07-31;2026-08-06;Sao Jose;6;16.4;23.3;19.1;3.6;0;0;0;0;0
2026-07-31;2026-08-07;Sao Jose;7;15.6;17.3;16.5;18.8;0;0;0;0;0
2026-07-31;2026-08-01;Lages;1;11.8;22.3;15.6;0.0;0;0;0;0;0
2026-07-31;2026-08-02;Lages;2;12.7;23.1;17.3;0.3;0;0;0;0;0
2026-07-31;2026-08-03;Lages;3;13.8;23.1;16.7;1.3;0;0;0;0;0
2026-07-31;2026-08-04;Lages;4;12.6;23.6;16.0;1.2;0;0;0;0;0
2026-07-31;2026-08-05;Lages;5;12.4;23.1;16.4;1.8;0;0;0;0;0
2026-07-31;2026-08-06;Lages;6;13.4;16.2;15.0;16.8;0;0;0;0;0
2026-07-31;2026-08-07;Lages;7;11.9;14.4;13.3;36.8;0;0;0;1;0
2026-07-31;2026-08-01;Chapeco;1;17.0;26.3;21.1;0.5;0;0;0;0;0
2026-07-31;2026-08-02;Chapeco;2;15.9;26.0;20.8;0.0;0;0;0;0;0
2026-07-31;2026-08-03;Chapeco;3;17.8;24.6;20.7;0.2;0;0;0;0;0
2026-07-31;2026-08-04;Chapeco;4;16.2;26.0;20.2;0.0;0;0;0;0;0
2026-07-31;2026-08-05;Chapeco;5;15.2;26.2;18.9;5.4;0;0;0;0;0
2026-07-31;2026-08-06;Chapeco;6;13.7;17.5;15.7;27.0;0;0;0;0;0
2026-07-31;2026-08-07;Chapeco;7;13.7;17.9;15.4;13.4;0;0;0;1;0
