data;cidade;estado;regiao;lat;lon;temp_min;temp_max;temp_media;sensacao_min;sensacao_max;precipitacao_mm;chuva_mm;neve_cm;horas_precipitacao;horas_sol;radiacao_solar_mj;vento_max_kmh;rajada_max_kmh;direcao_vento_graus;evapotranspiracao_mm;codigo_tempo;geada;neve;granizo;tempestade;chuva_intensa;nascer_sol;por_sol;fase_lua;iluminacao_lua_pct
2025-08-10;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;7.0;18.2;12.3;5.1;16.8;0.0;0.0;0.0;0.0;10.81;15.92;15.5;35.6;211;2.48;1;0;0;0;0;0;06:54;17:52;Lua Cheia;97.2
2025-08-11;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;7.0;18.3;11.7;5.4;17.0;0.0;0.0;0.0;0.0;10.68;16.14;13.3;32.4;218;2.4;3;0;0;0;0;0;06:53;17:52;Gibosa Minguante;92.7
2025-08-12;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;6.3;19.5;12.0;4.9;18.9;0.0;0.0;0.0;0.0;9.44;15.81;14.2;33.5;59;2.42;3;0;0;0;0;0;06:52;17:53;Gibosa Minguante;86.3
2025-08-13;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;7.1;22.2;13.9;5.5;22.3;0.0;0.0;0.0;0.0;10.28;16.02;15.5;34.9;180;2.72;3;0;0;0;0;0;06:51;17:53;Gibosa Minguante;78.2
2025-08-14;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.1;17.9;13.7;9.5;16.7;0.0;0.0;0.0;0.0;10.84;14.73;15.1;34.9;204;2.35;3;0;0;0;0;0;06:50;17:54;Quarto Minguante;68.8
2025-08-15;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;8.0;17.8;13.6;6.7;16.9;0.6;0.6;0.0;4.0;9.74;11.88;14.1;32.0;71;2.02;51;0;0;0;0;0;06:49;17:55;Quarto Minguante;58.6
2025-08-16;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.2;19.5;15.5;11.0;18.7;0.2;0.2;0.0;2.0;5.04;8.71;16.7;37.1;49;1.68;51;0;0;0;0;0;06:48;17:55;Quarto Minguante;48.0
2025-08-17;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.5;23.9;16.2;11.2;24.8;0.1;0.1;0.0;1.0;10.1;13.55;11.1;27.0;93;2.39;51;0;0;0;0;0;06:47;17:56;Quarto Minguante;37.5
2025-08-18;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.7;21.2;15.9;11.5;21.3;0.0;0.0;0.0;0.0;7.02;12.42;15.1;34.6;74;2.06;3;0;0;0;0;0;06:46;17:56;Minguante;27.6
2025-08-19;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.2;25.1;19.3;14.6;22.9;0.0;0.0;0.0;0.0;8.87;14.02;31.1;60.8;41;3.55;3;0;0;0;0;0;06:45;17:57;Minguante;18.6
2025-08-20;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.0;30.1;22.3;15.1;28.5;15.1;15.1;0.0;8.0;8.9;15.7;32.5;61.9;2;4.47;63;0;0;0;0;0;06:44;17:57;Minguante;11.1
2025-08-21;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.4;24.7;19.2;15.8;25.7;0.0;0.0;0.0;0.0;10.91;17.19;16.9;37.8;93;3.44;3;0;0;0;0;0;06:43;17:58;Minguante;5.4
2025-08-22;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.4;31.6;23.3;16.3;34.6;0.0;0.0;0.0;0.0;8.86;13.96;17.9;31.7;58;3.68;3;0;0;0;0;0;06:42;17:58;Lua Nova;1.6
2025-08-23;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.6;24.9;19.1;9.2;24.9;15.6;15.6;0.0;12.0;5.27;10.24;28.5;57.6;185;2.33;63;0;0;0;0;0;06:41;17:59;Lua Nova;0.0
2025-08-24;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;8.8;12.6;10.7;7.0;10.7;30.5;30.5;0.0;23.0;0.0;3.78;17.3;33.8;267;0.66;63;0;0;0;0;1;06:40;17:59;Lua Nova;0.7
2025-08-25;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;9.1;17.4;12.2;7.6;16.5;0.0;0.0;0.0;0.0;4.37;9.75;9.9;24.5;236;1.68;3;0;0;0;0;0;06:39;18:00;Lua Nova;3.6
2025-08-26;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;8.9;17.6;13.2;7.9;17.1;1.5;1.5;0.0;2.0;1.24;8.65;6.5;18.0;326;1.54;55;0;0;0;0;0;06:38;18:00;Crescente;8.6
2025-08-27;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.7;19.5;15.3;10.9;19.2;0.6;0.6;0.0;4.0;6.42;9.93;10.7;25.6;123;1.77;51;0;0;0;0;0;06:37;18:01;Crescente;15.5
2025-08-28;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.9;20.8;16.7;14.9;21.2;0.5;0.5;0.0;5.0;6.99;10.47;11.0;26.3;136;1.84;51;0;0;0;0;0;06:36;18:01;Crescente;23.9
2025-08-29;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.7;21.2;16.8;14.6;22.0;1.9;1.9;0.0;8.0;5.54;9.67;15.1;33.8;58;1.67;53;0;0;0;0;0;06:35;18:02;Quarto Crescente;33.5
2025-08-30;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.5;25.0;19.0;16.5;25.3;0.7;0.7;0.0;2.0;7.98;14.69;21.0;44.6;56;2.66;53;0;0;0;0;0;06:34;18:02;Quarto Crescente;43.9
2025-08-31;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.1;26.1;20.3;17.4;25.5;0.0;0.0;0.0;0.0;10.99;17.91;27.3;56.2;56;3.42;3;0;0;0;0;0;06:32;18:03;Quarto Crescente;54.5
2025-09-01;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.8;25.7;20.6;17.5;24.1;0.0;0.0;0.0;0.0;11.0;16.82;28.2;60.1;53;3.42;3;0;0;0;0;0;06:31;18:03;Quarto Crescente;64.9
2025-09-02;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;19.0;28.0;22.3;18.4;28.0;0.0;0.0;0.0;0.0;10.77;17.33;25.4;54.0;47;4.17;3;0;0;0;0;0;06:30;18:04;Gibosa Crescente;74.6
2025-09-03;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;19.0;28.0;22.6;19.4;29.8;0.0;0.0;0.0;0.0;8.38;14.11;22.4;43.2;51;3.49;3;0;0;0;0;0;06:29;18:04;Gibosa Crescente;83.3
2025-09-04;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.4;22.5;18.0;11.4;23.8;2.6;2.6;0.0;7.0;4.43;9.94;21.2;45.4;182;1.8;53;0;0;0;0;0;06:28;18:05;Gibosa Crescente;90.4
2025-09-05;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.4;13.5;12.5;8.7;12.3;9.4;9.4;0.0;22.0;0.0;4.29;20.8;41.4;221;0.99;55;0;0;0;0;0;06:27;18:05;Gibosa Crescente;95.7
2025-09-06;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;9.2;15.4;12.5;5.8;12.8;0.1;0.1;0.0;1.0;6.41;10.98;15.1;32.8;234;2.39;51;0;0;0;0;0;06:26;18:06;Lua Cheia;99.0
2025-09-07;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;8.1;18.9;14.2;6.6;17.0;0.0;0.0;0.0;0.0;3.77;10.13;18.1;38.5;59;2.1;3;0;0;0;0;0;06:24;18:06;Lua Cheia;100.0
2025-09-08;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.6;24.9;18.0;14.9;24.4;14.4;14.4;0.0;16.0;1.86;6.73;21.5;45.4;35;1.45;63;0;0;0;0;0;06:23;18:07;Lua Cheia;98.8
2025-09-09;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.6;24.5;18.5;13.3;21.3;28.9;28.9;0.0;11.0;6.63;13.05;22.4;47.2;208;2.84;63;0;0;0;0;1;06:22;18:07;Gibosa Minguante;95.4
2025-09-10;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;8.8;22.9;15.3;7.3;23.1;0.0;0.0;0.0;0.0;11.3;20.81;13.6;33.8;78;3.54;1;0;0;0;0;0;06:21;18:08;Gibosa Minguante;89.9
2025-09-11;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;9.7;22.6;16.0;8.7;23.8;0.0;0.0;0.0;0.0;11.36;20.48;18.4;34.9;184;3.58;3;0;0;0;0;0;06:20;18:08;Gibosa Minguante;82.7
2025-09-12;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;9.9;20.6;14.7;9.2;19.4;0.0;0.0;0.0;0.0;11.42;21.34;13.4;32.8;201;3.6;1;0;0;0;0;0;06:18;18:09;Gibosa Minguante;73.9
2025-09-13;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;9.0;20.6;15.1;7.6;20.0;0.0;0.0;0.0;0.0;11.41;21.04;20.0;42.5;50;3.52;3;0;0;0;0;0;06:17;18:09;Quarto Minguante;64.1
2025-09-14;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;12.6;24.5;17.8;11.4;25.4;0.0;0.0;0.0;0.0;11.48;20.15;19.7;41.8;46;3.82;3;0;0;0;0;0;06:16;18:10;Quarto Minguante;53.7
2025-09-15;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.2;24.6;18.7;14.1;25.7;4.1;4.1;0.0;8.0;5.85;12.41;12.0;25.2;45;2.47;61;0;0;0;0;0;06:15;18:10;Quarto Minguante;43.0
2025-09-16;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.8;23.9;19.5;16.9;25.9;1.6;1.6;0.0;10.0;9.03;15.72;26.6;50.8;186;2.89;51;0;0;0;0;0;06:14;18:11;Quarto Minguante;32.8
2025-09-17;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.5;23.1;19.6;18.2;23.3;0.9;0.9;0.0;7.0;10.0;16.34;19.2;42.8;69;2.87;51;0;0;0;0;0;06:12;18:11;Minguante;23.2
2025-09-18;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.0;25.5;20.0;16.7;25.5;0.0;0.0;0.0;0.0;11.58;20.04;23.2;49.0;54;3.64;3;0;0;0;0;0;06:11;18:12;Minguante;14.9
2025-09-19;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.6;26.9;20.8;16.6;29.4;0.0;0.0;0.0;0.0;10.0;19.18;13.8;33.1;56;3.61;3;0;0;0;0;0;06:10;18:12;Minguante;8.2
2025-09-20;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.4;26.4;20.1;18.1;29.5;0.0;0.0;0.0;0.0;4.41;13.81;10.2;25.9;107;2.65;3;0;0;0;0;0;06:09;18:13;Lua Nova;3.3
2025-09-21;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.0;22.5;20.1;18.4;25.1;14.1;14.1;0.0;10.0;1.14;6.54;21.9;46.8;39;1.36;63;0;0;0;0;0;06:07;18:13;Lua Nova;0.6
2025-09-22;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;12.5;19.9;17.1;11.5;21.3;10.0;10.0;0.0;10.0;4.0;8.17;26.0;54.4;205;1.59;63;0;0;0;0;0;06:06;18:14;Lua Nova;0.1
2025-09-23;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.6;24.2;16.7;9.7;24.1;0.0;0.0;0.0;0.0;11.84;22.63;18.5;41.8;304;4.42;1;0;0;0;0;0;06:05;18:14;Lua Nova;1.8
2025-09-24;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.1;20.3;15.8;10.0;20.9;0.9;0.9;0.0;3.0;9.91;18.08;16.4;38.2;183;3.22;53;0;0;0;0;0;06:04;18:15;Crescente;5.7
2025-09-25;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.1;18.9;15.8;13.2;17.7;0.4;0.4;0.0;4.0;10.77;17.4;13.5;32.4;138;2.98;51;0;0;0;0;0;06:03;18:15;Crescente;11.6
2025-09-26;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.9;20.7;16.4;10.7;18.1;0.0;0.0;0.0;0.0;11.65;18.6;23.8;50.8;52;3.87;3;0;0;0;0;0;06:02;18:16;Crescente;19.3
2025-09-27;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.0;23.5;18.5;12.5;21.5;0.0;0.0;0.0;0.0;10.66;21.26;27.9;58.3;48;4.6;3;0;0;0;0;0;06:00;18:16;Crescente;28.3
2025-09-28;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.9;26.4;19.7;13.7;30.2;20.5;20.5;0.0;12.0;9.0;18.9;19.5;37.8;35;3.76;63;0;0;0;0;1;05:59;18:17;Quarto Crescente;38.3
2025-09-29;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.8;23.5;18.8;17.0;25.4;0.1;0.1;0.0;1.0;10.11;21.57;13.8;32.4;89;3.73;51;0;0;0;0;0;05:58;18:17;Quarto Crescente;48.8
2025-09-30;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.6;27.0;20.3;17.1;30.8;12.0;12.0;0.0;8.0;5.74;14.26;11.1;22.3;91;2.78;63;0;0;0;0;0;05:57;18:18;Quarto Crescente;59.4
2025-10-01;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.2;23.1;19.8;18.3;24.7;2.4;2.4;0.0;10.0;10.41;15.4;19.5;41.4;190;2.7;53;0;0;0;0;0;05:56;18:18;Gibosa Crescente;69.6
2025-10-02;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.4;23.3;19.6;16.5;24.2;0.2;0.2;0.0;2.0;4.06;11.01;15.6;32.8;46;2.14;51;0;0;0;0;0;05:54;18:19;Gibosa Crescente;78.8
2025-10-03;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;19.3;21.5;20.2;19.9;22.7;8.2;8.2;0.0;10.0;0.0;5.02;20.5;38.9;55;1.12;63;0;0;0;0;0;05:53;18:20;Gibosa Crescente;86.8
2025-10-04;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.1;29.5;22.9;19.6;32.5;10.5;10.5;0.0;5.0;11.0;19.85;18.7;37.4;45;4.02;63;0;0;0;0;0;05:52;18:20;Gibosa Crescente;93.1
2025-10-05;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;20.1;30.4;24.2;21.1;34.7;0.0;0.0;0.0;0.0;12.0;20.75;17.9;43.2;61;4.21;3;0;0;0;0;0;05:51;18:21;Lua Cheia;97.5
2025-10-06;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.0;25.2;20.6;14.1;26.4;16.4;16.4;0.0;11.0;1.01;8.34;27.6;54.0;186;2.15;63;0;0;0;0;0;05:50;18:21;Lua Cheia;99.7
2025-10-07;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;12.4;18.7;16.3;11.8;16.4;0.0;0.0;0.0;0.0;3.92;11.31;17.3;34.6;202;2.73;3;0;0;0;0;0;05:48;18:22;Lua Cheia;99.7
2025-10-08;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;10.0;20.2;15.2;8.4;20.9;0.0;0.0;0.0;0.0;12.0;24.36;13.1;32.8;84;3.97;3;0;0;0;0;0;05:47;18:22;Lua Cheia;97.4
2025-10-09;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.0;22.7;17.3;11.0;21.9;1.7;1.7;0.0;6.0;12.0;18.81;21.9;46.8;44;3.5;53;0;0;0;0;0;05:46;18:23;Gibosa Minguante;93.1
2025-10-10;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.3;24.6;19.9;14.5;25.6;0.4;0.4;0.0;3.0;12.0;22.82;19.5;42.8;52;4.42;51;0;0;0;0;0;05:45;18:24;Gibosa Minguante;86.7
2025-10-11;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.4;27.5;21.0;15.7;28.8;0.0;0.0;0.0;0.0;12.0;24.7;26.5;55.4;53;4.77;3;0;0;0;0;0;05:44;18:24;Gibosa Minguante;78.7
2025-10-12;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.3;26.8;21.8;20.2;29.0;3.7;3.7;0.0;8.0;0.11;9.6;17.7;33.5;56;2.29;53;0;0;0;0;0;05:43;18:25;Gibosa Minguante;69.4
2025-10-13;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.2;28.4;21.1;18.8;30.8;0.8;0.8;0.0;2.0;11.77;23.48;16.8;38.5;109;4.47;53;0;0;0;0;0;05:42;18:25;Quarto Minguante;59.3
2025-10-14;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.8;25.4;19.4;15.6;26.3;0.0;0.0;0.0;0.0;12.03;26.49;17.5;40.3;215;4.78;1;0;0;0;0;0;05:41;18:26;Quarto Minguante;48.7
2025-10-15;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.1;23.8;18.9;13.4;25.5;0.0;0.0;0.0;0.0;12.03;26.11;22.3;47.2;63;4.59;1;0;0;0;0;0;05:40;18:27;Quarto Minguante;38.1
2025-10-16;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.9;24.6;20.1;15.4;27.0;2.0;2.0;0.0;5.0;3.91;10.99;10.6;19.8;33;2.18;53;0;0;0;0;0;05:39;18:27;Minguante;28.2
2025-10-17;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.9;24.4;20.4;19.9;27.7;8.9;8.9;0.0;10.0;0.03;6.99;7.3;16.2;197;1.4;63;0;0;0;0;0;05:38;18:28;Minguante;19.2
2025-10-18;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.8;21.0;18.6;13.3;21.4;6.1;6.1;0.0;12.0;4.29;10.01;29.9;60.5;202;2.0;63;0;0;0;0;0;05:37;18:28;Minguante;11.5
2025-10-19;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;12.8;19.9;15.5;11.3;19.6;1.2;1.2;0.0;8.0;11.87;20.77;16.1;37.4;206;3.44;53;0;0;0;0;0;05:36;18:29;Minguante;5.7
2025-10-20;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.1;20.3;16.0;10.8;19.8;0.4;0.4;0.0;3.0;12.08;21.94;19.2;41.8;64;3.8;51;0;0;0;0;0;05:35;18:30;Lua Nova;1.8
2025-10-21;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;12.8;22.4;17.9;11.8;20.3;0.1;0.1;0.0;1.0;12.13;22.42;28.3;57.2;45;4.57;51;0;0;0;0;0;05:34;18:30;Lua Nova;0.1
2025-10-22;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.4;25.7;20.4;14.9;25.8;0.0;0.0;0.0;0.0;12.17;27.37;26.1;54.4;50;5.87;1;0;0;0;0;0;05:33;18:31;Lua Nova;0.6
2025-10-23;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.8;26.9;20.6;14.4;27.0;0.0;0.0;0.0;0.0;12.16;26.7;28.7;56.9;48;5.69;3;0;0;0;0;0;05:32;18:32;Lua Nova;3.4
2025-10-24;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.2;27.9;21.9;16.5;27.8;0.0;0.0;0.0;0.0;12.02;27.43;26.8;58.3;43;6.26;3;0;0;0;0;0;05:31;18:32;Crescente;8.3
2025-10-25;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;19.0;29.1;23.0;16.3;29.9;0.0;0.0;0.0;0.0;11.0;22.63;25.5;54.7;41;5.39;3;0;0;0;0;0;05:30;18:33;Crescente;15.0
2025-10-26;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.4;21.9;19.7;19.1;24.5;27.8;27.8;0.0;14.0;1.52;11.67;16.8;36.7;179;2.15;65;0;0;0;0;1;05:29;18:34;Crescente;23.4
2025-10-27;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.2;21.1;18.7;18.2;21.1;7.5;7.5;0.0;11.0;0.14;8.51;15.8;34.2;179;1.66;61;0;0;0;0;0;05:28;18:35;Quarto Crescente;32.9
2025-10-28;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.3;20.1;17.7;16.0;19.7;17.8;17.8;0.0;13.0;0.14;7.5;15.8;31.7;144;1.59;63;0;0;0;0;0;05:27;18:35;Quarto Crescente;43.2
2025-10-29;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.1;17.1;16.2;15.3;16.8;42.3;42.3;0.0;22.0;0.0;5.59;19.6;40.7;160;1.02;63;0;0;0;0;1;05:26;18:36;Quarto Crescente;53.8
2025-10-30;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.9;19.5;16.6;14.4;19.5;3.9;3.9;0.0;13.0;5.07;10.73;10.3;25.6;171;1.96;61;0;0;0;0;0;05:25;18:37;Quarto Crescente;64.3
2025-10-31;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.1;18.2;16.8;15.9;18.4;11.8;11.8;0.0;24.0;1.55;9.48;18.5;41.4;87;1.59;61;0;0;0;0;0;05:25;18:37;Gibosa Crescente;74.1
2025-11-01;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.2;25.6;20.1;16.3;29.5;0.0;0.0;0.0;0.0;9.23;23.79;12.6;31.7;158;4.26;3;0;0;0;0;0;05:24;18:38;Gibosa Crescente;82.8
2025-11-02;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.0;25.1;20.7;19.9;29.1;4.1;4.1;0.0;13.0;9.75;20.41;17.7;39.6;199;3.57;61;0;0;0;0;0;05:23;18:39;Gibosa Crescente;90.0
2025-11-03;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.9;24.8;20.7;20.9;27.0;1.7;1.7;0.0;6.0;10.55;17.31;16.1;36.7;194;3.13;53;0;0;0;0;0;05:22;18:40;Gibosa Crescente;95.4
2025-11-04;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.3;25.0;21.2;20.5;28.2;0.3;0.3;0.0;3.0;12.17;23.17;17.0;38.5;90;4.0;51;0;0;0;0;0;05:22;18:40;Lua Cheia;98.8
2025-11-05;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.5;29.9;21.6;15.5;34.9;1.4;1.4;0.0;2.0;12.47;25.72;37.8;76.0;195;4.86;61;0;0;0;0;0;05:21;18:41;Lua Cheia;100.0
2025-11-06;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.0;21.2;17.7;13.7;22.1;0.0;0.0;0.0;0.0;13.11;30.01;17.8;40.0;191;5.1;2;0;0;0;0;0;05:20;18:42;Lua Cheia;98.9
2025-11-07;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.5;19.5;16.7;14.3;19.1;67.4;67.4;0.0;13.0;0.26;5.23;29.3;79.9;66;1.12;65;0;0;0;0;1;05:20;18:43;Gibosa Minguante;95.6
2025-11-08;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.6;19.9;17.1;13.8;19.9;13.2;13.2;0.0;15.0;3.72;11.01;40.8;94.7;196;1.87;63;0;0;0;0;0;05:19;18:44;Gibosa Minguante;90.3
2025-11-09;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;13.1;21.5;16.9;12.6;23.7;0.5;0.5;0.0;3.0;12.96;26.45;13.3;33.1;202;4.34;51;0;0;0;0;0;05:18;18:44;Gibosa Minguante;83.1
2025-11-10;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.1;24.8;18.2;10.0;27.0;0.0;0.0;0.0;0.0;13.15;30.44;14.5;32.4;239;5.46;2;0;0;0;0;0;05:18;18:45;Gibosa Minguante;74.5
2025-11-11;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;10.8;23.6;18.4;9.6;24.8;0.0;0.0;0.0;0.0;12.97;30.36;19.3;42.1;63;5.43;3;0;0;0;0;0;05:17;18:46;Quarto Minguante;64.7
2025-11-12;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.4;29.7;22.2;14.7;33.4;3.9;3.9;0.0;4.0;8.9;24.02;14.7;33.5;36;4.88;61;0;0;0;0;0;05:17;18:47;Quarto Minguante;54.3
2025-11-13;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.1;24.0;21.0;18.8;25.9;0.2;0.2;0.0;2.0;9.38;18.77;16.3;34.6;197;3.5;51;0;0;0;0;0;05:16;18:48;Quarto Minguante;43.7
2025-11-14;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.6;25.0;20.7;17.9;29.4;0.0;0.0;0.0;0.0;12.32;27.64;13.2;33.8;113;4.87;3;0;0;0;0;0;05:16;18:48;Quarto Minguante;33.4
2025-11-15;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;19.0;27.0;22.7;20.9;31.6;0.0;0.0;0.0;0.0;12.22;25.7;15.6;36.4;65;4.73;3;0;0;0;0;0;05:15;18:49;Minguante;23.8
2025-11-16;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;18.0;31.6;24.8;19.6;36.5;1.2;1.2;0.0;3.0;12.68;27.69;15.7;36.7;61;5.63;55;0;0;0;0;0;05:15;18:50;Minguante;15.4
2025-11-17;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.6;21.9;20.0;18.9;25.1;3.6;3.6;0.0;11.0;3.16;13.08;24.3;51.1;188;2.52;55;0;0;0;0;0;05:14;18:51;Minguante;8.5
2025-11-18;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.1;22.5;18.9;17.6;23.7;3.8;3.8;0.0;9.0;7.26;15.13;11.4;29.5;35;2.68;61;0;0;0;0;0;05:14;18:52;Lua Nova;3.6
2025-11-19;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.6;24.5;19.0;14.4;22.9;0.0;0.0;0.0;0.0;11.35;25.27;21.3;46.1;210;4.97;3;0;0;0;0;0;05:13;18:53;Lua Nova;0.7
2025-11-20;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;11.2;26.0;19.5;10.1;27.7;0.0;0.0;0.0;0.0;13.54;30.78;21.2;44.3;55;5.91;0;0;0;0;0;0;05:13;18:53;Lua Nova;0.1
2025-11-21;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;16.8;30.7;23.3;16.3;35.7;0.3;0.3;0.0;2.0;13.56;29.11;27.6;56.2;68;6.0;51;0;0;0;0;0;05:13;18:54;Lua Nova;1.7
2025-11-22;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;17.0;21.1;19.3;18.0;22.0;16.7;16.7;0.0;24.0;2.67;11.15;15.5;35.3;173;1.99;63;0;0;0;0;0;05:12;18:55;Crescente;5.4
2025-11-23;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.8;18.9;17.4;16.7;18.4;7.4;7.4;0.0;17.0;0.0;7.85;16.7;38.2;120;1.61;61;0;0;0;0;0;05:12;18:56;Crescente;11.2
2025-11-24;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;15.8;21.7;18.4;16.1;20.9;1.2;1.2;0.0;6.0;8.09;14.1;18.3;41.0;69;2.78;51;0;0;0;0;0;05:12;18:57;Crescente;18.8
2025-11-25;Ararangua;SC;Sul Catarinense;-28.9344;-49.4867;14.1;25.9;20.1;14.8;29.1;0.1;0.1;0.0;1.0;13.62;28.32;17.7;40.7;68;4.86;51;0;0;0;0;0;05:12;18:57;Crescente;27.7
